address,,,,,,,,,,link,id,location/located_in
,,,,,,,,,,https://www.facebook.com/hoichoicafepalash/,317180602322759,
"Octro Office, Masdair (near arribs school)",,,,,,,,,,https://www.facebook.com/coffeeholic.ng/,670630439751702,
"B/21, Jakir Hossain Road , Mohammadpur",,,,,,,,,,https://www.facebook.com/Cafe-Ovin-17-1808317719440043/,1808317739440041,
"68/B,DIT Road,Ground Floor,Malibagh Chowdhur Para,Dhaka-1219",,,,,,,,,,https://www.facebook.com/pages/Imperial-Cafe-Malibagh/115512649131257,115512655797923,
"House # 133, Road # 9/A, Shankar, Dhanmondi",,,,,,,,,,https://www.facebook.com/coffeeshotcafebd/,630470460455854,
10/A Dhanmondi,,,,,,,,,,https://www.facebook.com/pages/Secret-Recipe-Bangladesh/361240174344729,361240181011395,
,,,,,,,,,,https://www.facebook.com/kindredcafeandbakery/,468063853724323,508509732595106
"49/A Rangs K.B Square- 9th Floor, Satmosjid Road, Dhanmondi 9/A,",,,,,,,,,,https://www.facebook.com/dsmaakcafebd/,1374762339513720,
"214/1,Kamal Soroni,60 feet, Mirpur-2, Dhaka.",,,,,,,,,,https://www.facebook.com/Cafeteriadotcom/,366044260832784,
71 Kalabagan Dolphin Goli Dhaka,,,,,,,,,,https://www.facebook.com/Cafe-Racer-BD-1737635839808385/,1737635866475049,
"Metro Kitchens, 422, Abdus Sobahan Dhali Road, Bashudhara",,,,,,,,,,https://www.facebook.com/cafe52dhk/,253576655144644,
"Rupayun ZR plaza,Floor 6. 746,9/A,Satmasjid road,Dhanmondi",,,,,,,,,,https://www.facebook.com/thelampcafemusical/,1377465692561260,
Wari,,,,,,,,,,https://www.facebook.com/pages/Sichuan-Garden/144017149060265,144017172393596,
"Bhulta High School and College road,Library street.Bhulta,Rupganj,Narayanganj,Bangladesh",,,,,,,,,,https://www.facebook.com/GardenRestaurantwithqualityfood/,152243962051654,
"43 Shilpacharya Zainul Abedin Sarak, Old 16 Shantinagar",,,,,,,,,,https://www.facebook.com/pages/PBS-Booksmusiccafe/738416692914714,738416709581379,
"1, New Bailey Road, Natok Sharoni, Abedin Tower (2nd Floor) Shantinagar, Dhaka 1217",,,,,,,,,,https://www.facebook.com/oasisbailyroad/,889549164500404,
NSU Main Campus road,,,,,,,,,,https://www.facebook.com/cafehideoutbd/,365231527623332,
"68/B DIT road, Malibagh, Chowdhurypara",,,,,,,,,,https://www.facebook.com/Imperial-Cafe-207086079817244/,207743753084810,
"Main Branch (Food Cart): Eskaton garden (near paribagh footover brgidge) Second Branch (Rooftop): I/16 kazi nazrul Islam road, Mohammad pur.",,,,,,,,,,https://www.facebook.com/cafelivebd/,1991945134419796,
"House 25, Gareeb E Newaz Avenue, Sector 13, Uttara",,,,,,,,,,https://www.facebook.com/pages/Broast-Cafe/206653199933401,206653206600067,
113 Love Road Tejgaon I/A,,,,,,,,,,https://www.facebook.com/RigsCafe/,229857574161813,
"Rajendrapur Chowrasta, Dhaka Mymenshing High Way",,,,,,,,,,https://www.facebook.com/GreenForest.Cafe.bd/,1733754213345808,1887179344925594
82/4/D North Jatrabari,,,,,,,,,,https://www.facebook.com/Cafebagicha/,294695791295375,
"Eastern City Tower, 2nd Floor, Shonirakhra, Beside RS Tower, Kadamtoli, Dhaka",,,,,,,,,,https://www.facebook.com/Holiday-Cafe-2267000710210826/,2267000733544157,
"shop no - 22,1st floor, muktijuddha tower,mirpur road, college gate",,,,,,,,,,https://www.facebook.com/cafeekattor/,184913492078168,
"Notun bazar, Pabatipur,Dinajpur",,,,,,,,,,https://www.facebook.com/Parbatipur-cafe-280332979500385/,280333066167043,
Uttara . Azampur,,,,,,,,,,https://www.facebook.com/uttaragrzcafe/,193370041334336,
"Shyamoli Square, Shop no : 673,674. Level:6, food court .Plot # 24/1-2, Mirpur Road, Dhaka 1207, Bangladesh",,,,,,,,,,https://www.facebook.com/Station69cafe/,158581451588643,
Sonargaon Janapath Road. Sangam Avenue. Sector 15. Uttara.,,,,,,,,,,https://www.facebook.com/cafeprincedhaka/,2233751713580658,2233751713580658
"House:39, Avenue:5, Block:A, Mirpur:6",,,,,,,,,,https://www.facebook.com/cafedeExpresso2017/,186452375303481,
"307 Deowbog Pakka Rd, Narayanganj",,,,,,,,,,https://www.facebook.com/Lakeside-Cafe-230759777461103/,230759810794433,
"Mamun Momen Plaza-1st floor, Konapara,jatrabari",,,,,,,,,,https://www.facebook.com/Signaturecafekp/,336886217179127,
"City Club Market (2nd Floor), Road # 1, Block # B, Pallabi",,,,,,,,,,https://www.facebook.com/The-Galleria-Restaurant-Cafe-919546091540782/,919585371536854,
"House No. 11 , Road No. 68, Gulshan 2",,,,,,,,,,https://www.facebook.com/cafemarios/,1923680591215741,
"Ispahani College Market- Shop: 02 (1st Floor), Ramerkanda, Rohitpur, Dhaka.",,,,,,,,,,https://www.facebook.com/aliscafebd/,1297315150386919,
"Shafipur, kaliakoir, gazipur",,,,,,,,,,https://www.facebook.com/pages/Faith-Cafe-And-Restaurant/648147588860763,648147595527429,
"House # 471, Block # C, Khilgaon R/A, Dhaka # 1219, Bangladesh",,,,,,,,,,https://www.facebook.com/dripscafe.bd/,824438377693016,
"Tajwar Center, H-34, R-19/A, Banani, Dhaka 1213",,,,,,,,,,https://www.facebook.com/artcafedhaka/,126352938054242,
Magna Rivar Narsingdi,,,,,,,,,,https://www.facebook.com/River-View-Cafe-356522841767423/,356529978433376,
"D/83, Collage Road, Joydebpur, Gazipur",,,,,,,,,,https://www.facebook.com/eatandrepeat.gazipur/,2066923596694183,
"Brammongon, Konda, South Keranigonj",,,,,,,,,,https://www.facebook.com/উজান-ভাটি-ক্যাফে-এন্ড-রেস্টুরেন্ট-UjanVati-Cafe-Restaurant-770524756476060/,772539752941227,
,,,,,,,,,,https://www.facebook.com/pages/Bonani-Smoke-Music-Cafe/260685494049610,260685507382942,
,,,,,,,,,,https://www.facebook.com/Valentinecafe/,681957418501186,
"Shop # 2, Plot #12, Avenue #3, Section #2, (Beside Outer Stadium), Mirpur Sher-E-Bangla Cricket Stadium, Mirpur, Dhaka, Bangladesh",,,,,,,,,,https://www.facebook.com/shuktaracafe/,364307964196065,
"Mirpur 1, Zoo Road, Beside Eidgah Field",,,,,,,,,,https://www.facebook.com/uturncafe36/,262371524317889,
"Road no : 7 ,Kaderabath housing limited.mohammadpue.. (Near by katasur rahim baperir ghat)",,,,,,,,,,https://www.facebook.com/coffeencafebd/,833181210121442,
"House-3, Block - A ,Avenue- 1,section- 11,MirpurDhaka, Bangladesh",,,,,,,,,,https://www.facebook.com/cafebarcavsreal/,1850750608475484,
"Sector-13, road-2, house-4, Uttara",,,,,,,,,,https://www.facebook.com/Backstreetcafeuttara/,755419407978175,
"Al-Modina Place, Ground Floor, Shop No: 3-4, 31/1 Baily Road",,,,,,,,,,https://www.facebook.com/roastercafebd/,443698406004737,
"171/3,Middle Badda Hatirjheel Link Road,Gulshan-1",,,,,,,,,,https://www.facebook.com/cricketgroundcafegulshan/,311594326152307,
"House # 191, Road # 10, Block # B, Sec # 12, Pallabi, Mirpur, Dhaka -1216.",,,,,,,,,,https://www.facebook.com/celebrate.pallabi.dhaka/,126961578064705,
West Khilgaon (Beside 'Khilgaon-Malibag Community Center'),,,,,,,,,,https://www.facebook.com/eatandenjoyrestaurant/,385717681771757,
"528, Dania",,,,,,,,,,https://www.facebook.com/utopiacafe.bd/,475414926156091,
"Natore Tower, 3rd Floor, Sector 3",,,,,,,,,,https://www.facebook.com/pages/Shopno-Music-Cafe/1520296634858847,1520296661525511,
"Ka - 74/5, Kuratoli, Kuril",,,,,,,,,,https://www.facebook.com/cafecircle.0/,407250793377544,
Jashimuddin Road,,,,,,,,,,https://www.facebook.com/pages/Grassroots-Cafe-Uttara/283170412133446,283170418800112,
"The Little Rome Cafe, Road- 02, Sector- 03, Uttara",,,,,,,,,,https://www.facebook.com/LittleRomeCafe/,539043266489423,
"KA-9A, Bashundhara R/A",,,,,,,,,,https://www.facebook.com/beatlescafe/,354562115288038,
"448 dania (2nd floor) Barnamala Adarsha School & College road,Opposite of Desh Bangla Hospital",,,,,,,,,,https://www.facebook.com/Black-Bee-Cafe-544918192523482/,545856589096309,
"87,New Eskaton Road",,,,,,,,,,https://www.facebook.com/rosecafebd/,843236792433756,
W696+GJ Dhamrai,,,,,,,,,,https://www.facebook.com/barbicanofficial/,584396405356889,584396405356889
অার‌শিনগর,,,,,,,,,,https://www.facebook.com/pages/%E0%A6%9A%E0%A6%BE%E0%A6%A4%E0%A6%95-Cafe/1398926970163547,1398926980163546,
"26/30 Sher Shah Suri Road, Mohammadpur",,,,,,,,,,https://www.facebook.com/pages/Epiccafe/192336837911255,192336851244587,
"245 Deobogh Pakka Road,",,,,,,,,,,https://www.facebook.com/ltcrnrg/,340662516680885,
"Nizam Shankar Plaza,72 shankar, Satmasjid Road (5.34 km) 1209",,,,,,,,,,https://www.facebook.com/mazedafoods/,778670565677325,
"Sagufta Road, Near Mirpur DOHS Gate",,,,,,,,,,https://www.facebook.com/millennialsbd/,169246040460184,
"106/3 Gandaria , Dinnathsen Road",,,,,,,,,,https://www.facebook.com/meetandtreatbd/,1776134179371011,
"70, Shaheed Sangbadic Selina Parveen Sarak, Malibagh Dhaka-1217",,,,,,,,,,https://www.facebook.com/TheCampusHeroCafe/,276012302939655,
Plot 13 main road Road _1.Senpara Porbota mipur 10 .oposiste mipur girls ideal college & school .,,,,,,,,,,https://www.facebook.com/Jhal-Cafe-and-Lounge-1341778229172433/,1341778259172430,
Dhanmondi,,,,,,,,,,https://www.facebook.com/ChocolateCafeBD/,179081462486208,
"Girls School Road, Singair, Manikganj.",,,,,,,,,,https://www.facebook.com/pages/Adda-Cafe-2/902501303287296,902501306620629,
"57/14 east rajabazar,Panthapath signal,",,,,,,,,,,https://www.facebook.com/root.cafe2016/,1178092675615225,
"শহীদ জননী জাহানারা ইমাম সরণি , 347 New Elephant Road (opposite of Eastern Mollika Shopping Complex)",,,,,,,,,,https://www.facebook.com/saanscafe/,1293512650735841,
1/G Folder Street Wari,,,,,,,,,,https://www.facebook.com/Smart-Cafe-501118407043317/,501118520376639,
Gulshan,,,,,,,,,,https://www.facebook.com/pages/Gulshan-Club/291257651671509,291257655004842,
"House No:01,Road No:03,LakePar, Link Road,Gulshan,Dhaka-1212",,,,,,,,,,https://www.facebook.com/cosycafe2019/,756823648013131,
,,,,,,,,,,https://www.facebook.com/pages/Food-Palaces-Cafe-Restaurant/426234894604445,426234897937778,
Madhabdi,,,,,,,,,,https://www.facebook.com/CoffeenCafe16/,1000853659974932,
"Captain's Cafe,  384/B, Khilgaon, Shahid Baki Road, Taltola,",,,,,,,,,,https://www.facebook.com/captainscafebd/,2045598805724744,
VOOT Restaurant Cafe',,,,,,,,,,https://www.facebook.com/Voot2018/,1889945947705399,
"Road-17, House-13, Banani C/A.",,,,,,,,,,https://www.facebook.com/Northern-Cafe-282309922148892/,282309948815556,
"House 39, Road 18, Sector 03, Uttara, Dhaka-1230.",,,,,,,,,,https://www.facebook.com/Cocobeancafebd/,904079919706355,
"Blocks #C Road #10 BASHUNDHARA R/A KURIL NSU ROAD,",,,,,,,,,,https://www.facebook.com/cafesubbd/,1901925146753507,
"House- 6, Road - Harunabad, Mipur DOHS",,,,,,,,,,https://www.facebook.com/Weddingcafebd/,1096574843723547,
"586/1, Shewrapara, Rokeya Shoroni · Dhaka, Bangladesh",,,,,,,,,,https://www.facebook.com/dsswestcaferestaurant/,308182159392796,
"Uttara,Dhaka,Bangladesh",,,,,,,,,,https://www.facebook.com/pages/Fire-on-Ice-Music-Restaurant/145066888892739,626868800712543,221894914562319
"B-69/70, Gulshan Shopping Centre, Gulshan-1",,,,,,,,,,https://www.facebook.com/cafegulshanrestaurant/,411823996243559,
"House:19, Road:02, Block:A, Mirpur-02, Dhaka",,,,,,,,,,https://www.facebook.com/Cafe-Addabuzz-176111979596811/,176112012930141,
"Fultola, Muksudpur, Dohar, Dhaka.",,,,,,,,,,https://www.facebook.com/padmagardencafe/,346911129481998,
অার‌শিনগর,,,,,,,,,,https://www.facebook.com/pages/%E0%A6%9A%E0%A6%BE%E0%A6%A4%E0%A6%95-Cafe/1398926970163547,1398926980163546,
86 Abul Hasnat Road,,,,,,,,,,https://www.facebook.com/kabsacafe/,581384328730126,
"26/30 Sher Shah Suri Road, Mohammadpur",,,,,,,,,,https://www.facebook.com/pages/Epiccafe/192336837911255,192336851244587,
"245 Deobogh Pakka Road,",,,,,,,,,,https://www.facebook.com/ltcrnrg/,340662516680885,
"Nizam Shankar Plaza,72 shankar, Satmasjid Road (5.34 km) 1209",,,,,,,,,,https://www.facebook.com/mazedafoods/,778670565677325,
"Sagufta Road, Near Mirpur DOHS Gate",,,,,,,,,,https://www.facebook.com/millennialsbd/,169246040460184,
"106/3 Gandaria , Dinnathsen Road",,,,,,,,,,https://www.facebook.com/meetandtreatbd/,1776134179371011,
"20/15,Block# C, Tajmahal Road Krishi Market New Kacha Bazar Mohammadpur,Dhaka.",,,,,,,,,,https://www.facebook.com/friendscafefood/,528342044202762,
"70, Shaheed Sangbadic Selina Parveen Sarak, Malibagh Dhaka-1217",,,,,,,,,,https://www.facebook.com/TheCampusHeroCafe/,276012302939655,
Plot 13 main road Road _1.Senpara Porbota mipur 10 .oposiste mipur girls ideal college & school .,,,,,,,,,,https://www.facebook.com/Jhal-Cafe-and-Lounge-1341778229172433/,1341778259172430,
Dhanmondi,,,,,,,,,,https://www.facebook.com/ChocolateCafeBD/,179081462486208,
"Girls School Road, Singair, Manikganj.",,,,,,,,,,https://www.facebook.com/pages/Adda-Cafe-2/902501303287296,902501306620629,
"57/14 east rajabazar,Panthapath signal,",,,,,,,,,,https://www.facebook.com/root.cafe2016/,1178092675615225,
"শহীদ জননী জাহানারা ইমাম সরণি , 347 New Elephant Road (opposite of Eastern Mollika Shopping Complex)",,,,,,,,,,https://www.facebook.com/saanscafe/,1293512650735841,
1/G Folder Street Wari,,,,,,,,,,https://www.facebook.com/Smart-Cafe-501118407043317/,501118520376639,
Gulshan,,,,,,,,,,https://www.facebook.com/pages/Gulshan-Club/291257651671509,291257655004842,
"House No:01,Road No:03,LakePar, Link Road,Gulshan,Dhaka-1212",,,,,,,,,,https://www.facebook.com/cosycafe2019/,756823648013131,
"Near Apollo Hospital, Kuwaiti Mosque Road",,,,,,,,,,https://www.facebook.com/cubecafebd/,1648885948559039,
,,,,,,,,,,https://www.facebook.com/pages/Food-Palaces-Cafe-Restaurant/426234894604445,426234897937778,
Madhabdi,,,,,,,,,,https://www.facebook.com/CoffeenCafe16/,1000853659974932,
"Captain's Cafe,  384/B, Khilgaon, Shahid Baki Road, Taltola,",,,,,,,,,,https://www.facebook.com/captainscafebd/,2045598805724744,
VOOT Restaurant Cafe',,,,,,,,,,https://www.facebook.com/Voot2018/,1889945947705399,
"Road-17, House-13, Banani C/A.",,,,,,,,,,https://www.facebook.com/Northern-Cafe-282309922148892/,282309948815556,
"House 39, Road 18, Sector 03, Uttara, Dhaka-1230.",,,,,,,,,,https://www.facebook.com/Cocobeancafebd/,904079919706355,
"Blocks #C Road #10 BASHUNDHARA R/A KURIL NSU ROAD,",,,,,,,,,,https://www.facebook.com/cafesubbd/,1901925146753507,
"House- 6, Road - Harunabad, Mipur DOHS",,,,,,,,,,https://www.facebook.com/Weddingcafebd/,1096574843723547,
"586/1, Shewrapara, Rokeya Shoroni · Dhaka, Bangladesh",,,,,,,,,,https://www.facebook.com/dsswestcaferestaurant/,308182159392796,
"Uttara,Dhaka,Bangladesh",,,,,,,,,,https://www.facebook.com/pages/Fire-on-Ice-Music-Restaurant/145066888892739,626868800712543,221894914562319
"B-69/70, Gulshan Shopping Centre, Gulshan-1",,,,,,,,,,https://www.facebook.com/cafegulshanrestaurant/,411823996243559,
"House:19, Road:02, Block:A, Mirpur-02, Dhaka",,,,,,,,,,https://www.facebook.com/Cafe-Addabuzz-176111979596811/,176112012930141,
"Fultola, Muksudpur, Dohar, Dhaka.",,,,,,,,,,https://www.facebook.com/padmagardencafe/,346911129481998,
House 31. Road 2. Block C. Banasree. Rampura. Dhaka,,,,,,,,,,https://www.facebook.com/Cafe-Nahar-265613404116263/,265613830782887,
"249, Ashkona Bazar, Hazi Camp, Airport,  Uttara,",,,,,,,,,,https://www.facebook.com/Uttara.Regal/,392046504317107,
Moghbazar,,,,,,,,,,https://www.facebook.com/pages/Grassroots-Cafe-Aarong-Moghbazar-Dhaka/238681696699803,238681703366469,
"166 Central Bashabo, Sabujbag",,,,,,,,,,https://www.facebook.com/rlcafenet/,1841585549389472,
"House-1, Road-6, Block-C, Banasree, Rampura",,,,,,,,,,https://www.facebook.com/PressCafeBanasree/,1775897009382482,
"House # 96, Road # 13/C, Block- E, 1st Floor, Banani",,,,,,,,,,https://www.facebook.com/cafeshanchayita/,1478989389098085,
"House - 15, Line - 9, Block- B, Mirpur -10 Dhaka -1216 (Behind Mirpur girls’ ideal laboratory institute)",,,,,,,,,,https://www.facebook.com/midnightcafebd/,255590701979649,
"House# 02, Road# 03, Block# A, Section# 11, Mirpur, Dhaka-1216",,,,,,,,,,https://www.facebook.com/Cafeologie.bd/,1908034402790665,
"Mirpur 60 feet road, Uttar Pirerbag, Near Sapra Mosque, Beside Mirpur Farma, Mirpur , Dhaka.",,,,,,,,,,https://www.facebook.com/lovebirdmusiccafe/,2007112449329008,2007112449329008
mohammadpur,,,,,,,,,,https://www.facebook.com/InteriorCafeStudio/,1790202164637483,
"ঠিকানা:পৌর মার্কেট (২য় তলা),(শুভ সেলুন এর পাশে),মুন্সীগঞ্জ প্রেস ক্লাব এর বিপরীত পাশে।",,,,,,,,,,https://www.facebook.com/cafethebackyard/,625849947917355,
,,,,,,,,,,https://www.facebook.com/pages/Thai-Chi-Resturant-and-Cafe-Rangs-Bhaban/422809791839268,422809798505934,
"Super Market, Hospital Road",,,,,,,,,,https://www.facebook.com/flavourfoodcafe/,846462972106472,
"Road-6, Mohammadi Housing Society, Mohammadpur",,,,,,,,,,https://www.facebook.com/societycafebd/,1833189560085885,
"2/10 Nurjahan Road, Mohammadpur",,,,,,,,,,https://www.facebook.com/The-Café-De-Cold-Mohammadpur-1849837105073828/,1849837111740494,
"1230, Dhur , Uttara , Dhaka",,,,,,,,,,https://www.facebook.com/BUFTCafeTeria/,1856911301273453,
"275, Tejgaon I/A",,,,,,,,,,https://www.facebook.com/suzukicafe0/,2071407389852541,
"House 11, Road 68, Gulshan 2",,,,,,,,,,https://www.facebook.com/CrepeauLait/,884748041600718,
"4 embankment road Sector#10,",,,,,,,,,,https://www.facebook.com/pages/Lemon-Lime-Cafe-Iubat/446821932086522,706956069406439,164998243560815
"241, Pocket Gate, East Bhasantek, Dhaka Cantonment",,,,,,,,,,https://www.facebook.com/HarrikenCafe/,1829550093809253,
Malibag,,,,,,,,,,https://www.facebook.com/pages/Abul-Hotel/165711973573311,165711993573309,
Bonomala Road,,,,,,,,,,https://www.facebook.com/utopiacafetongi/,252751308870709,
"M/1, Nurjahan Road, Mohammadpur, Dhaka.",,,,,,,,,,https://www.facebook.com/cafefree18/,261153154601827,
"Banani, road no-11, 76/A",,,,,,,,,,https://www.facebook.com/clublovello/,2067972933431598,
,,,,,,,,,,https://www.facebook.com/AddaCafe29040/,316268825919197,
"2/7 , Nur Jahan Road, Mohammadpur, Dhaka.",,,,,,,,,,https://www.facebook.com/LifeLineRestaurant/,791101811058278,
"154, Central Bassabo",,,,,,,,,,https://www.facebook.com/Evening.CafeAndRestaurant/,322596718611923,
Beside Pizza Inn,,,,,,,,,,https://www.facebook.com/pages/Fusion-Cafe-Gulshan-1/156177037801496,857376497681543,381882458545191
Mirpur,,,,,,,,,,https://www.facebook.com/Twisted-bd-353252285247584/,353252765247536,
,,,,,,,,,,https://www.facebook.com/Ghost-Market-586261535163475/,586261578496804,
"Ga 2, Shahjadpur",,,,,,,,,,https://www.facebook.com/foodplay.cafe.restaurant/,2101780153386565,
"567/A (Roof Top), Shahid Baki Road, Block- C, Taltola, Khilgaon",,,,,,,,,,https://www.facebook.com/blueskyloungebd/,1587927964590915,
"Chashara, Rail Station.",,,,,,,,,,https://www.facebook.com/choruivati.cafe/,1739606989661150,
College Road,,,,,,,,,,https://www.facebook.com/wakeupcafetongi/,837506969757446,
,,,,,,,,,,https://www.facebook.com/studio71.music.cafe/,652557558492283,
"Delpara, Opposite of Hazi Misir Ali University College",,,,,,,,,,https://www.facebook.com/orangecafebd/,258066951430169,
hello burger,,,,,,,,,,https://www.facebook.com/HellooCafe/,2427419834151469,
"House # 61, 3rd Floor, Anam Rangs Plaza, Road 6/A, Dhanmondi",,,,,,,,,,https://www.facebook.com/vaporworldbd/,673243372775088,745447645506839
"117/A, Old Airport Road, Tejgaon, Dhaka-1215.",,,,,,,,,,https://www.facebook.com/pages/Thai-Chi/270674179627762,270674196294427,
"239/3, Middle Pirerbag (Pabna Goli), 60 Feet, Mirpur",,,,,,,,,,https://www.facebook.com/Papa-Order-Cafe-Shakes-2163522653898738/,2163522683898735,1454328251562845
"300 ft ,Boshundhora, Dhaka",,,,,,,,,,https://www.facebook.com/300kitchen/,1086287891381568,
"Octo Office, Near Eidgah, Masdair",,,,,,,,,,https://www.facebook.com/eatbuzz.cafe/,678183502572375,
"Ghatpar, 10 Bashundhara Road, Block#C",,,,,,,,,,https://www.facebook.com/lamensacafe/,389121981897749,
"57/11, East Raza bazar, West Panthapoth",,,,,,,,,,https://www.facebook.com/Cafe-Tidbit-446926302517916/,446926485851231,
"28, Avoy Das Lane, Tikatuli",,,,,,,,,,https://www.facebook.com/SmartCafeTikatuli/,254886295429961,
"422, Abdus Sobhan Dhali Road, Apollo~CocaCola Access Road, Next to Chittagong Express, Vatara",,,,,,,,,,https://www.facebook.com/Badhons-Garden-Cafe-by-Badhons-Home-Recipe-1767683959958679/,1767696726624069,
,,,,,,,,,,https://www.facebook.com/nonamecafebd/,336195550531055,
Section-6,,,,,,,,,,https://www.facebook.com/pages/Buddys-Cafe/125507898142762,125507908142761,
"Adabor, Road NO. 2",,,,,,,,,,https://www.facebook.com/fishfishcafe/,2129806393903307,
"43, Shaheed Tajuddin Ahmed Avenue,Tejgaon I/A",,,,,,,,,,https://www.facebook.com/motocafe.bd/,401589923345703,
"House-4, Road-11, Block-H,  Mirpur-2",,,,,,,,,,https://www.facebook.com/GardenCafeKabab/,606875429487249,
"Khilgaon, Pollima",,,,,,,,,,https://www.facebook.com/CafeWian-940459622786412/,940459656119742,
"House# 1, Road # 1, Block # A, Nobodoy Housing Society,Mohammadpur( শেকেরটেক ২ নং রোডের মাঝামাঝি চার রাস্তার মোড়)",,,,,,,,,,https://www.facebook.com/cafe.annur.bd/,432550560840082,523468997704647
"4 Embankment Drive Road, Sector-10 (Off Dhaka-Ashulia Road), Uttara Model Town, Uttara, 1230 Dhaka, Bangladesh",,,,,,,,,,https://www.facebook.com/IUBATPC/,1454902314765004,
714 west shewrapara,,,,,,,,,,https://www.facebook.com/metrocafedhaka/,224353058414709,
"91, C R Datta Road, Sonargaon Road",,,,,,,,,,https://www.facebook.com/TejpataCafe/,633769423478340,
"East Tezturi Bazar, Firmgate",,,,,,,,,,https://www.facebook.com/brotherscafeandrestaurant/,749819512022301,
"Shop No.624,  Level # 06, Shyamoly Square Shopping Mall,",,,,,,,,,,https://www.facebook.com/Bigbosscafe624/,393325911503653,
"Holding No-3449,Shop No-A8,Park Foodiez,Shagupta,Mirpur DOHS Gate",,,,,,,,,,https://www.facebook.com/blackbeancafe/,632181907214866,632181907214866
"Sattara Centre(VICTORY Tower), 30 A Vip Road, NAYAPALTAN",,,,,,,,,,https://www.facebook.com/Zealcafebangladesh/,717714561664450,
"Plot# 31, Road# 01, Block# B ( Near Shwapno Super Shop) Banasree, Dhaka-1219",,,,,,,,,,https://www.facebook.com/Coffee-Express-Café-187658495111790/,188729548338018,
"Road: 10, House: 68, Block: D,Banani,Dhaka-1213",,,,,,,,,,https://www.facebook.com/handicafe68/,542361786242079,
,,,,,,,,,,https://www.facebook.com/time.pass.cafe/,1620921538162495,
"House#61, Road#02, Sector#14, Uttara,Dhaka",,,,,,,,,,https://www.facebook.com/lakepointuttara/,2015168632076665,
"Sonargaon Janapath Road Sec #13,uttara,KC tower(7th Floor),Plot#13",,,,,,,,,,https://www.facebook.com/Orchid-Garden-Restaurant-919913711510866/,985426344959602,
"Shatarkul 100 Feet Road, Notunbazer Near UIU Campus , opposite Projapoty Garden. BUZZ 100 Food World",,,,,,,,,,https://www.facebook.com/jazzcafebd/,196588594625562,
Mirpur DOHS Shopping Complex,,,,,,,,,,https://www.facebook.com/minionscafe.mdohs/,2245206245703192,
,,,,,,,,,,https://www.facebook.com/platform.cafe/,2027362660616864,
"House No: 35, Road No 12, D.I.T Project, Merul Badda.",,,,,,,,,,https://www.facebook.com/ChaawayCafe/,2122081931152671,
Dhanmondi 27,,,,,,,,,,https://www.facebook.com/LHF-Cafe-Lounge-308032782636382/,700398313399825,
"154, Central Bassabo",,,,,,,,,,https://www.facebook.com/Evening.CafeAndRestaurant/,322596718611923,
Beside Pizza Inn,,,,,,,,,,https://www.facebook.com/pages/Fusion-Cafe-Gulshan-1/156177037801496,857376497681543,381882458545191
Mirpur,,,,,,,,,,https://www.facebook.com/Twisted-bd-353252285247584/,353252765247536,
,,,,,,,,,,https://www.facebook.com/Ghost-Market-586261535163475/,586261578496804,
"Ga 2, Shahjadpur",,,,,,,,,,https://www.facebook.com/foodplay.cafe.restaurant/,2101780153386565,
"567/A (Roof Top), Shahid Baki Road, Block- C, Taltola, Khilgaon",,,,,,,,,,https://www.facebook.com/blueskyloungebd/,1587927964590915,
"Chashara, Rail Station.",,,,,,,,,,https://www.facebook.com/choruivati.cafe/,1739606989661150,
College Road,,,,,,,,,,https://www.facebook.com/wakeupcafetongi/,837506969757446,
,,,,,,,,,,https://www.facebook.com/studio71.music.cafe/,652557558492283,
"Delpara, Opposite of Hazi Misir Ali University College",,,,,,,,,,https://www.facebook.com/orangecafebd/,258066951430169,
"149, South Mugdapara",,,,,,,,,,https://www.facebook.com/Mugda-Cafe-876639102374369/,876639415707671,
hello burger,,,,,,,,,,https://www.facebook.com/HellooCafe/,2427419834151469,
"House # 61, 3rd Floor, Anam Rangs Plaza, Road 6/A, Dhanmondi",,,,,,,,,,https://www.facebook.com/vaporworldbd/,673243372775088,745447645506839
"117/A, Old Airport Road, Tejgaon, Dhaka-1215.",,,,,,,,,,https://www.facebook.com/pages/Thai-Chi/270674179627762,270674196294427,
"239/3, Middle Pirerbag (Pabna Goli), 60 Feet, Mirpur",,,,,,,,,,https://www.facebook.com/Papa-Order-Cafe-Shakes-2163522653898738/,2163522683898735,1454328251562845
"300 ft ,Boshundhora, Dhaka",,,,,,,,,,https://www.facebook.com/300kitchen/,1086287891381568,
"Octo Office, Near Eidgah, Masdair",,,,,,,,,,https://www.facebook.com/eatbuzz.cafe/,678183502572375,
"Ghatpar, 10 Bashundhara Road, Block#C",,,,,,,,,,https://www.facebook.com/lamensacafe/,389121981897749,
"57/11, East Raza bazar, West Panthapoth",,,,,,,,,,https://www.facebook.com/Cafe-Tidbit-446926302517916/,446926485851231,
"28, Avoy Das Lane, Tikatuli",,,,,,,,,,https://www.facebook.com/SmartCafeTikatuli/,254886295429961,
,,,,,,,,,,https://www.facebook.com/buyerscafebd/,476744912403128,
"422, Abdus Sobhan Dhali Road, Apollo~CocaCola Access Road, Next to Chittagong Express, Vatara",,,,,,,,,,https://www.facebook.com/Badhons-Garden-Cafe-by-Badhons-Home-Recipe-1767683959958679/,1767696726624069,
,,,,,,,,,,https://www.facebook.com/nonamecafebd/,336195550531055,
Section-6,,,,,,,,,,https://www.facebook.com/pages/Buddys-Cafe/125507898142762,125507908142761,
